"id","status","template_id","accession_number","attempts","created_at"
417,completed,100,"516771",3,2022-07-07 11:17:41.405 +0930
402,completed,100,"516668",3,2022-07-06 14:47:36.088 +0930
415,completed,96,"516758",4,2022-07-07 10:56:08.442 +0930
418,completed,96,"516775",3,2022-07-07 11:26:20.062 +0930
399,completed,96,"516660",4,2022-07-06 14:28:02.388 +0930
477,completed,99,"517339",3,2022-07-12 12:04:52.119 +0930
447,completed,100,"517062",2,2022-07-11 09:20:00.991 +0930
419,completed,100,"516788",2,2022-07-07 11:55:00.041 +0930
454,completed,100,"517116",3,2022-07-11 11:08:20.549 +0930
397,completed,96,"516647",5,2022-07-06 13:36:19.275 +0930
401,completed,96,"516667",4,2022-07-06 14:46:54.457 +0930
405,completed,100,"516681",2,2022-07-06 15:39:37.178 +0930
403,completed,96,"516673",4,2022-07-06 15:16:01.728 +0930
420,completed,96,"516802",3,2022-07-07 12:47:50.956 +0930
398,completed,96,"516658",5,2022-07-06 14:16:11.795 +0930
406,completed,100,"516687",2,2022-07-06 16:18:26.711 +0930
473,completed,96,"517298",3,2022-07-12 10:23:56.297 +0930
421,completed,100,"516808",1,2022-07-07 13:25:55.334 +0930
407,completed,100,"516692",3,2022-07-06 16:35:27.017 +0930
404,completed,96,"516675",5,2022-07-06 15:17:45.345 +0930
394,failed,100,"516635",8,2022-07-06 13:13:46.805 +0930
450,completed,100,"517073",3,2022-07-11 09:51:57.128 +0930
449,completed,96,"517071",3,2022-07-11 09:49:03.889 +0930
474,completed,100,"517307",3,2022-07-12 10:47:18.158 +0930
428,completed,100,"516895",3,2022-07-08 09:27:11.437 +0930
462,completed,110,"517195",3,2022-07-11 14:43:19.692 +0930
431,completed,100,"516903",3,2022-07-08 09:36:11.483 +0930
461,completed,96,"517172",5,2022-07-11 13:35:30.083 +0930
430,completed,96,"516900",4,2022-07-08 09:34:12.572 +0930
472,completed,96,"517297",4,2022-07-12 10:23:41.062 +0930
457,completed,100,"517131",3,2022-07-11 11:47:27.146 +0930
409,completed,96,"516710",3,2022-07-07 09:00:12.785 +0930
459,completed,100,"517144",2,2022-07-11 12:03:59.493 +0930
429,completed,100,"516898",4,2022-07-08 09:29:37.490 +0930
432,completed,96,"516918",3,2022-07-08 10:24:30.471 +0930
424,completed,96,"516828",2,2022-07-07 14:20:17.518 +0930
464,completed,100,"517217",2,2022-07-11 15:56:52.464 +0930
423,completed,96,"516820",4,2022-07-07 13:56:57.368 +0930
458,completed,100,"517138",4,2022-07-11 11:54:52.097 +0930
460,completed,96,"517152",4,2022-07-11 12:21:46.312 +0930
483,completed,100,"517415",3,2022-07-12 15:35:02.160 +0930
479,completed,100,"517350",3,2022-07-12 12:16:56.358 +0930
456,failed,99,"517125",8,2022-07-11 11:30:03.903 +0930
478,completed,96,"517348",4,2022-07-12 12:14:53.791 +0930
433,completed,100,"516931",2,2022-07-08 11:04:23.879 +0930
475,completed,96,"517323",2,2022-07-12 11:35:15.952 +0930
426,completed,96,"516863",3,2022-07-07 16:11:09.241 +0930
463,failed,99,"517197",8,2022-07-11 14:50:02.023 +0930
465,failed,99,"517228",8,2022-07-11 16:27:16.992 +0930
434,completed,100,"516934",3,2022-07-08 11:16:35.567 +0930
466,failed,99,"517240",8,2022-07-12 08:48:08.809 +0930
435,completed,100,"516940",3,2022-07-08 11:32:37.965 +0930
489,completed,100,"517644",2,2022-07-14 09:42:28.892 +0930
470,completed,96,"517281",3,2022-07-12 10:00:41.070 +0930
471,completed,100,"517296",2,2022-07-12 10:22:38.212 +0930
487,failed,110,"517639",8,2022-07-14 09:30:33.799 +0930
480,completed,100,"517370",2,2022-07-12 13:38:26.222 +0930
484,completed,100,"517433",3,2022-07-12 16:18:04.170 +0930
481,completed,100,"517376",2,2022-07-12 14:00:29.174 +0930
485,completed,96,"517436",4,2022-07-12 16:31:57.348 +0930
482,completed,99,"517391",2,2022-07-12 14:44:48.708 +0930
469,failed,96,"517277",8,2022-07-12 09:58:08.305 +0930
491,completed,110,"517646",2,2022-07-14 09:47:48.783 +0930
486,completed,100,"517608",1,2022-07-13 16:28:30.162 +0930
488,completed,100,"517640",2,2022-07-14 09:32:38.960 +0930
498,completed,96,"517749",3,2022-07-14 15:40:30.663 +0930
500,completed,99,"517770",3,2022-07-14 17:10:28.926 +0930
495,completed,100,"517723",3,2022-07-14 14:11:32.954 +0930
497,completed,96,"517745",3,2022-07-14 15:26:15.305 +0930
492,failed,100,"517664",8,2022-07-14 10:23:34.705 +0930
490,failed,96,"517645",8,2022-07-14 09:44:31.656 +0930
499,completed,100,"517758",2,2022-07-14 16:19:06.476 +0930
496,failed,100,"517738",8,2022-07-14 15:17:21.511 +0930
493,failed,99,"517694",8,2022-07-14 12:07:07.566 +0930
494,failed,96,"517696",8,2022-07-14 12:08:34.466 +0930
505,completed,96,"517798",2,2022-07-15 09:47:39.762 +0930
506,completed,96,"517804",5,2022-07-15 09:56:00.942 +0930
501,completed,96,"517777",4,2022-07-15 08:55:29.603 +0930
507,completed,100,"517824",3,2022-07-15 10:28:46.793 +0930
502,completed,100,"517781",4,2022-07-15 08:59:13.729 +0930
503,completed,100,"517792",3,2022-07-15 09:29:48.756 +0930
509,completed,99,"517830",2,2022-07-15 10:36:38.170 +0930
508,completed,96,"517827",4,2022-07-15 10:30:53.075 +0930
586,completed,96,"518386",4,2022-07-21 08:48:21.627 +0930
585,completed,96,"518375",2,2022-07-20 16:37:47.215 +0930
516,completed,100,"517894",2,2022-07-15 15:41:08.539 +0930
574,completed,96,"518315",5,2022-07-20 12:21:24.023 +0930
550,completed,110,"518139",3,2022-07-19 11:07:54.600 +0930
535,completed,100,"518028",3,2022-07-18 14:21:00.154 +0930
2706,completed,100,"533220",2,2022-11-09 16:08:56.538 +1030
536,completed,100,"518029",3,2022-07-18 14:21:40.527 +0930
537,completed,100,"518032",2,2022-07-18 14:38:40.476 +0930
575,completed,96,"518326",4,2022-07-20 13:32:49.600 +0930
553,completed,100,"518144",3,2022-07-19 11:13:37.191 +0930
577,completed,100,"518335",3,2022-07-20 14:04:23.104 +0930
579,failed,96,"518344",8,2022-07-20 14:37:24.966 +0930
551,completed,96,"518140",4,2022-07-19 11:08:51.474 +0930
519,completed,96,"517903",3,2022-07-15 16:14:14.455 +0930
552,completed,100,"518142",4,2022-07-19 11:09:40.212 +0930
520,completed,100,"517906",3,2022-07-15 16:36:27.920 +0930
549,completed,99,"518138",4,2022-07-19 11:05:39.821 +0930
518,completed,96,"517899",4,2022-07-15 15:59:48.272 +0930
576,failed,96,"518333",8,2022-07-20 13:52:01.836 +0930
581,failed,100,"518355",8,2022-07-20 15:21:19.708 +0930
517,failed,100,"517897",8,2022-07-15 15:57:56.255 +0930
583,failed,100,"518358",8,2022-07-20 15:27:34.795 +0930
578,completed,100,"518337",3,2022-07-20 14:20:49.112 +0930
554,failed,110,"518157",8,2022-07-19 12:18:22.074 +0930
564,completed,96,"518230",4,2022-07-19 16:16:43.801 +0930
580,completed,110,"518349",3,2022-07-20 14:44:10.554 +0930
538,completed,100,"518041",2,2022-07-18 14:58:04.008 +0930
598,completed,110,"518470",4,2022-07-21 12:04:36.426 +0930
521,completed,96,"517913",3,2022-07-18 08:49:04.159 +0930
524,completed,100,"517922",2,2022-07-18 09:12:15.761 +0930
523,completed,100,"517921",3,2022-07-18 09:11:23.559 +0930
522,completed,96,"517915",4,2022-07-18 08:51:29.809 +0930
589,failed,110,"518391",8,2022-07-21 09:00:24.999 +0930
582,completed,110,"518357",2,2022-07-20 15:25:49.486 +0930
541,completed,110,"518050",3,2022-07-18 15:11:13.927 +0930
526,completed,100,"517948",2,2022-07-18 10:09:44.961 +0930
539,completed,110,"518043",4,2022-07-18 15:01:52.573 +0930
542,completed,96,"518056",3,2022-07-18 15:29:41.493 +0930
594,failed,100,"518422",8,2022-07-21 09:56:48.649 +0930
540,completed,96,"518047",4,2022-07-18 15:05:51.418 +0930
527,completed,100,"517951",2,2022-07-18 10:17:52.801 +0930
525,completed,110,"517947",3,2022-07-18 10:07:23.909 +0930
528,completed,100,"517956",2,2022-07-18 10:27:24.446 +0930
569,failed,100,"518290",8,2022-07-20 10:48:47.808 +0930
595,completed,96,"518428",2,2022-07-21 10:04:08.040 +0930
584,completed,96,"518367",3,2022-07-20 15:55:19.039 +0930
555,completed,96,"518163",4,2022-07-19 12:27:36.401 +0930
587,completed,100,"518387",2,2022-07-21 08:49:31.826 +0930
543,completed,100,"518062",3,2022-07-18 16:09:43.388 +0930
593,completed,100,"518419",3,2022-07-21 09:54:30.553 +0930
606,failed,110,"518571",8,2022-07-22 10:09:03.575 +0930
565,completed,96,"518248",2,2022-07-20 08:58:48.905 +0930
531,completed,100,"517973",2,2022-07-18 11:17:25.295 +0930
529,completed,100,"517969",3,2022-07-18 11:04:31.671 +0930
530,completed,110,"517971",3,2022-07-18 11:08:42.669 +0930
590,completed,100,"518392",2,2022-07-21 09:00:32.072 +0930
615,completed,96,"518642",4,2022-07-22 15:14:42.191 +0930
588,completed,99,"518389",3,2022-07-21 08:56:29.240 +0930
544,completed,110,"518073",3,2022-07-18 16:44:09.331 +0930
592,completed,96,"518417",4,2022-07-21 09:50:39.160 +0930
626,completed,100,"518751",3,2022-07-25 11:55:58.892 +0930
532,completed,110,"517991",2,2022-07-18 12:00:32.111 +0930
591,completed,100,"518406",2,2022-07-21 09:34:02.665 +0930
604,completed,99,"518541",2,2022-07-21 17:03:33.612 +0930
534,completed,110,"517996",3,2022-07-18 12:14:52.286 +0930
533,completed,100,"517995",4,2022-07-18 12:08:19.729 +0930
603,completed,100,"518536",3,2022-07-21 16:56:01.453 +0930
611,failed,99,"518599",8,2022-07-22 11:55:35.940 +0930
602,failed,100,"518511",8,2022-07-21 15:15:42.185 +0930
545,completed,100,"518082",1,2022-07-19 08:51:54.436 +0930
597,completed,96,"518446",3,2022-07-21 10:38:36.231 +0930
546,completed,96,"518087",2,2022-07-19 08:59:11.881 +0930
596,completed,96,"518443",4,2022-07-21 10:36:15.955 +0930
547,completed,110,"518102",3,2022-07-19 09:36:31.524 +0930
599,completed,110,"518502",3,2022-07-21 14:53:37.932 +0930
600,completed,96,"518506",3,2022-07-21 14:59:51.373 +0930
613,completed,96,"518620",3,2022-07-22 13:51:19.757 +0930
601,completed,96,"518509",4,2022-07-21 15:04:26.782 +0930
567,completed,110,"518252",3,2022-07-20 09:13:19.707 +0930
608,completed,100,"518586",2,2022-07-22 10:59:39.544 +0930
556,completed,96,"518183",3,2022-07-19 13:49:58.627 +0930
609,completed,110,"518587",3,2022-07-22 11:01:44.371 +0930
617,completed,96,"518684",3,2022-07-25 08:59:57.166 +0930
618,completed,100,"518689",2,2022-07-25 09:17:43.520 +0930
614,completed,100,"518637",2,2022-07-22 14:58:36.529 +0930
568,completed,96,"518267",2,2022-07-20 09:37:21.597 +0930
566,completed,96,"518251",4,2022-07-20 09:00:14.161 +0930
607,completed,96,"518585",5,2022-07-22 10:57:38.409 +0930
610,completed,96,"518596",4,2022-07-22 11:44:20.502 +0930
557,completed,100,"518187",3,2022-07-19 13:57:54.014 +0930
612,completed,96,"518608",4,2022-07-22 12:15:32.851 +0930
548,failed,96,"518129",8,2022-07-19 10:36:30.986 +0930
605,failed,110,"518570",8,2022-07-22 10:08:02.363 +0930
559,completed,96,"518194",3,2022-07-19 14:16:53.814 +0930
619,completed,100,"518705",2,2022-07-25 10:02:00.781 +0930
558,completed,96,"518191",4,2022-07-19 14:05:30.824 +0930
620,completed,100,"518713",4,2022-07-25 10:22:00.219 +0930
616,completed,96,"518682",3,2022-07-25 08:55:56.759 +0930
562,completed,100,"518209",2,2022-07-19 14:58:40.312 +0930
560,completed,100,"518197",4,2022-07-19 14:22:35.006 +0930
570,completed,96,"518292",3,2022-07-20 10:57:22.081 +0930
561,completed,96,"518202",4,2022-07-19 14:38:54.676 +0930
563,completed,100,"518218",3,2022-07-19 15:22:10.207 +0930
624,completed,96,"518738",5,2022-07-25 11:14:20.000 +0930
571,completed,110,"518297",3,2022-07-20 11:10:16.092 +0930
572,completed,100,"518304",2,2022-07-20 11:35:26.112 +0930
627,completed,100,"518787",2,2022-07-25 13:51:38.016 +0930
625,completed,96,"518739",4,2022-07-25 11:21:35.759 +0930
623,completed,100,"518731",3,2022-07-25 10:58:53.259 +0930
573,completed,96,"518312",3,2022-07-20 12:17:22.950 +0930
622,completed,96,"518717",5,2022-07-25 10:24:49.808 +0930
628,completed,110,"518796",3,2022-07-25 14:15:35.998 +0930
621,failed,110,"518716",8,2022-07-25 10:24:44.605 +0930
631,completed,100,"518835",2,2022-07-25 16:01:37.528 +0930
630,completed,96,"518820",4,2022-07-25 15:15:12.111 +0930
633,completed,100,"518857",4,2022-07-25 17:06:13.047 +0930
632,completed,96,"518855",3,2022-07-25 17:03:04.850 +0930
629,failed,96,"518810",8,2022-07-25 14:58:26.060 +0930
640,completed,96,"518895",6,2022-07-26 09:50:26.567 +0930
637,completed,110,"518879",3,2022-07-26 09:25:14.746 +0930
634,completed,96,"518861",4,2022-07-26 08:52:00.289 +0930
636,completed,96,"518875",3,2022-07-26 09:21:14.447 +0930
643,completed,96,"518914",3,2022-07-26 10:42:10.886 +0930
641,completed,100,"518904",4,2022-07-26 10:17:04.146 +0930
635,completed,96,"518874",5,2022-07-26 09:20:57.212 +0930
638,completed,96,"518891",6,2022-07-26 09:47:33.945 +0930
695,completed,110,"519285",3,2022-07-28 13:19:42.233 +0930
694,completed,96,"519283",4,2022-07-28 13:09:25.012 +0930
771,completed,96,"520056",0,2022-08-03 15:03:17.756 +0930
763,failed,96,"519987",8,2022-08-03 11:53:50.537 +0930
896,failed,110,"521033",8,2022-08-10 14:53:37.782 +0930
883,failed,96,"520966",8,2022-08-10 11:38:34.542 +0930
651,completed,110,"518997",2,2022-07-26 14:58:00.865 +0930
898,completed,96,"521040",4,2022-08-10 15:11:26.363 +0930
697,completed,96,"519315",4,2022-07-28 14:47:44.439 +0930
642,completed,96,"518913",5,2022-07-26 10:41:36.753 +0930
639,completed,100,"518894",6,2022-07-26 09:48:39.498 +0930
766,completed,96,"520018",1,2022-08-03 13:39:44.198 +0930
650,completed,96,"518988",4,2022-07-26 14:33:41.547 +0930
786,completed,100,"520160",1,2022-08-04 12:04:41.486 +0930
721,completed,96,"519589",4,2022-08-01 11:55:45.673 +0930
802,completed,96,"520301",1,2022-08-05 09:38:14.963 +0930
787,completed,99,"520175",1,2022-08-04 13:13:31.737 +0930
784,completed,96,"520148",1,2022-08-04 11:19:08.194 +0930
772,completed,100,"520057",1,2022-08-03 15:04:47.485 +0930
652,completed,100,"519005",4,2022-07-26 15:15:47.017 +0930
654,completed,100,"519022",3,2022-07-26 16:09:01.788 +0930
701,completed,96,"519373",3,2022-07-29 09:42:34.757 +0930
785,completed,100,"520152",1,2022-08-04 11:34:37.958 +0930
894,failed,96,"521026",8,2022-08-10 14:19:02.116 +0930
657,completed,110,"519031",3,2022-07-26 16:39:43.602 +0930
699,completed,100,"519367",4,2022-07-29 09:33:34.805 +0930
799,completed,100,"520291",1,2022-08-05 09:19:11.675 +0930
658,completed,100,"519039",2,2022-07-27 08:54:40.034 +0930
806,completed,96,"520320",1,2022-08-05 10:13:51.012 +0930
756,completed,100,"519895",2,2022-08-02 17:33:26.484 +0930
818,completed,100,"520395",1,2022-08-05 13:50:56.350 +0930
801,completed,96,"520298",1,2022-08-05 09:29:18.654 +0930
770,completed,110,"520052",1,2022-08-03 15:00:06.018 +0930
752,completed,96,"519867",5,2022-08-02 16:06:11.627 +0930
753,completed,96,"519868",5,2022-08-02 16:06:20.541 +0930
705,completed,100,"519403",1,2022-07-29 11:17:09.879 +0930
803,completed,100,"520310",1,2022-08-05 09:58:07.220 +0930
662,completed,100,"519073",2,2022-07-27 09:59:49.767 +0930
706,completed,100,"519405",2,2022-07-29 11:21:31.065 +0930
807,completed,100,"520330",1,2022-08-05 10:49:46.427 +0930
792,completed,96,"520247",1,2022-08-04 16:04:59.359 +0930
811,completed,96,"520364",1,2022-08-05 11:57:23.549 +0930
777,completed,110,"520087",1,2022-08-04 08:59:22.431 +0930
812,completed,100,"520365",1,2022-08-05 11:57:51.934 +0930
810,completed,110,"520356",1,2022-08-05 11:42:16.109 +0930
778,completed,110,"520095",2,2022-08-04 09:15:09.058 +0930
707,completed,100,"519416",3,2022-07-29 11:41:03.089 +0930
665,completed,96,"519084",4,2022-07-27 10:21:18.066 +0930
672,completed,96,"519105",2,2022-07-27 11:06:57.589 +0930
708,completed,96,"519420",3,2022-07-29 11:55:11.543 +0930
725,completed,96,"519631",4,2022-08-01 14:00:23.007 +0930
762,failed,96,"519979",8,2022-08-03 11:40:23.919 +0930
758,completed,100,"519911",3,2022-08-03 09:23:36.473 +0930
674,completed,99,"519116",2,2022-07-27 11:39:10.992 +0930
717,failed,100,"519547",8,2022-08-01 10:04:17.155 +0930
726,completed,96,"519645",3,2022-08-01 14:41:30.142 +0930
710,completed,96,"519444",3,2022-07-29 13:23:59.606 +0930
678,completed,100,"519133",2,2022-07-27 12:39:18.150 +0930
825,completed,100,"520459",2,2022-08-05 16:44:49.398 +0930
661,failed,110,"519070",8,2022-07-27 09:55:02.828 +0930
819,completed,110,"520419",2,2022-08-05 15:13:42.602 +0930
682,completed,100,"519190",2,2022-07-27 16:10:42.952 +0930
712,completed,96,"519454",3,2022-07-29 13:57:06.285 +0930
711,completed,100,"519453",3,2022-07-29 13:57:05.416 +0930
703,failed,110,"519387",8,2022-07-29 10:21:43.958 +0930
821,completed,96,"520441",3,2022-08-05 15:59:45.430 +0930
729,completed,96,"519673",4,2022-08-01 15:37:05.133 +0930
687,completed,96,"519234",3,2022-07-28 10:00:04.107 +0930
683,completed,110,"519215",4,2022-07-28 09:14:03.307 +0930
828,completed,110,"520479",2,2022-08-08 08:59:15.169 +0930
723,failed,96,"519617",8,2022-08-01 13:32:18.877 +0930
714,completed,100,"519505",3,2022-07-29 16:35:15.737 +0930
713,completed,96,"519500",4,2022-07-29 16:19:35.536 +0930
730,completed,96,"519716",2,2022-08-02 09:26:58.318 +0930
873,failed,110,"520863",8,2022-08-09 16:15:46.775 +0930
715,completed,100,"519525",3,2022-08-01 09:10:30.113 +0930
691,completed,96,"519270",3,2022-07-28 12:06:59.979 +0930
692,completed,100,"519271",3,2022-07-28 12:08:39.667 +0930
689,completed,96,"519264",4,2022-07-28 11:54:58.059 +0930
827,completed,100,"520467",2,2022-08-05 17:12:59.184 +0930
716,completed,100,"519532",3,2022-08-01 09:31:31.393 +0930
837,completed,100,"520561",3,2022-08-08 12:21:56.627 +0930
831,completed,100,"520495",3,2022-08-08 09:46:47.723 +0930
849,completed,96,"520652",4,2022-08-08 16:53:28.515 +0930
832,completed,96,"520498",4,2022-08-08 09:52:51.155 +0930
734,completed,100,"519739",2,2022-08-02 10:02:24.600 +0930
735,completed,96,"519743",2,2022-08-02 10:06:18.357 +0930
839,completed,100,"520571",2,2022-08-08 12:45:32.694 +0930
793,failed,96,"520251",8,2022-08-04 16:13:26.789 +0930
773,failed,100,"520064",8,2022-08-03 15:54:49.728 +0930
720,completed,96,"519568",4,2022-08-01 10:58:00.687 +0930
823,failed,100,"519040",8,2022-08-05 16:27:09.869 +0930
826,failed,110,"520465",8,2022-08-05 17:09:28.113 +0930
738,completed,100,"519757",3,2022-08-02 10:56:45.267 +0930
737,completed,96,"519750",4,2022-08-02 10:31:11.017 +0930
856,completed,100,"520718",3,2022-08-09 10:20:23.901 +0930
858,completed,100,"520724",3,2022-08-09 10:24:23.977 +0930
741,completed,100,"519790",2,2022-08-02 12:34:33.613 +0930
838,completed,96,"520568",4,2022-08-08 12:33:22.456 +0930
841,completed,100,"520574",4,2022-08-08 12:55:39.001 +0930
835,failed,96,"520535",8,2022-08-08 11:15:11.669 +0930
850,completed,100,"520656",3,2022-08-09 08:56:39.466 +0930
851,completed,96,"520661",3,2022-08-09 09:03:05.295 +0930
878,completed,96,"520912",4,2022-08-10 09:55:14.135 +0930
861,completed,96,"520736",3,2022-08-09 11:03:29.446 +0930
874,completed,100,"520867",3,2022-08-09 16:20:07.751 +0930
875,completed,96,"520872",2,2022-08-09 16:40:57.110 +0930
871,completed,96,"520850",4,2022-08-09 16:02:16.179 +0930
881,completed,100,"520941",2,2022-08-10 10:47:41.360 +0930
877,completed,99,"520891",4,2022-08-10 09:13:08.927 +0930
879,completed,96,"520914",3,2022-08-10 10:03:25.046 +0930
775,completed,100,"520077",0,2022-08-03 16:41:43.172 +0930
880,completed,100,"520937",4,2022-08-10 10:45:46.084 +0930
886,completed,96,"520978",2,2022-08-10 12:12:10.569 +0930
882,completed,96,"520955",4,2022-08-10 11:11:40.081 +0930
885,completed,100,"520975",3,2022-08-10 12:01:13.258 +0930
805,completed,96,"520319",0,2022-08-05 10:11:24.839 +0930
768,completed,110,"520045",0,2022-08-03 14:54:39.391 +0930
884,completed,96,"520969",4,2022-08-10 11:48:50.748 +0930
887,completed,96,"520987",3,2022-08-10 12:36:38.688 +0930
891,completed,96,"521009",3,2022-08-10 13:39:52.471 +0930
889,completed,100,"521003",3,2022-08-10 13:30:10.240 +0930
893,completed,96,"521021",3,2022-08-10 14:09:57.238 +0930
892,completed,96,"521013",5,2022-08-10 13:48:53.651 +0930
888,completed,96,"520999",4,2022-08-10 13:24:21.002 +0930
897,completed,110,"521036",4,2022-08-10 15:00:05.020 +0930
890,completed,96,"521008",5,2022-08-10 13:37:35.116 +0930
895,completed,96,"521030",3,2022-08-10 14:48:14.115 +0930
774,completed,100,"520067",0,2022-08-03 16:01:33.122 +0930
693,completed,110,"519282",4,2022-07-28 13:08:31.588 +0930
808,completed,100,"520351",0,2022-08-05 11:39:36.850 +0930
767,completed,100,"520024",1,2022-08-03 13:54:39.299 +0930
780,completed,96,"520119",1,2022-08-04 10:05:19.838 +0930
